	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1090	4777	8.0	0.39087737	ISDB	http://www.wikidata.org/entity/Q75070368	TVDPVFPVOHCHQM-UHNVWZDZSA-N	InChI=1S/C6H8O3/c1-4-5(7)2-3-6(8)9-4/h2-5,7H,1H3/t4-,5+/m1/s1	C[C@H]1OC(=O)C=C[C@@H]1O	C6H8O3	nan	128.047344116	(5S,6R)-5-hydroxy-6-methyl-5,6-dihydropyran-2-one	TVDPVFPVOHCHQM	Polyketides	Macrolides	Macrolide lactones	http://www.wikidata.org/entity/Q30946139	Gastroptychia	4960783.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Gastropoda']	['Architaenioglossa']	['Diplommatinidae']	['Unknown']	['Gastroptychia']	['Unknown']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.063509464263916	1	304	Polyketides	0.5384615384615384	Macrolides	0.5384615384615384	Macrolide lactones	0.5384615384615384
1091	4778	6.0	0.38318223	ISDB	http://www.wikidata.org/entity/Q75070368	TVDPVFPVOHCHQM-UHNVWZDZSA-N	InChI=1S/C6H8O3/c1-4-5(7)2-3-6(8)9-4/h2-5,7H,1H3/t4-,5+/m1/s1	C[C@H]1OC(=O)C=C[C@@H]1O	C6H8O3	nan	128.047344116	(5S,6R)-5-hydroxy-6-methyl-5,6-dihydropyran-2-one	TVDPVFPVOHCHQM	Polyketides	Macrolides	Macrolide lactones	http://www.wikidata.org/entity/Q30946139	Gastroptychia	4960783.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Gastropoda']	['Architaenioglossa']	['Diplommatinidae']	['Unknown']	['Gastroptychia']	['Unknown']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.032728910446167	1	304	Polyketides	0.5384615384615384	Macrolides	0.5384615384615384	Macrolide lactones	0.5384615384615384
1092	48	1.0	0.62922126	ISDB	http://www.wikidata.org/entity/Q82224551	QNAQCEOTTMFHDK-UHFFFAOYSA-N	InChI=1S/C14H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-13(15)14(16)17/h2-12H2,1H3,(H,16,17)	CCCCCCCCCCCCC(=O)C(=O)O	C14H26O3	nan	242.188194692	2-oxotetradecanoic acid	QNAQCEOTTMFHDK	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q4119535	Plakortis angulospiculatus	248925.0	['Eukaryota']	['Metazoa']	['Porifera']	['Homoscleromorpha']	['Homosclerophorida']	['Plakinidae']	['Unknown']	['Plakortis']	['Plakortis angulospiculatus']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	6.016884803771973	1	249	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Oxo fatty acids	0.7692307692307693
1093	480	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q424998	DTUQWGWMVIHBKE-UHFFFAOYSA-N	InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2	O=CCc1ccccc1	C8H8O	pos_1_1sodium1acetonitrile	120.057514876	phenylacetaldehyde	DTUQWGWMVIHBKE	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q7207646	Pogonomyrmex rugosus	1042743.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Pogonomyrmecini']	['Pogonomyrmex']	['Pogonomyrmex rugosus']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	3	7.5	1	20	Shikimates and Phenylpropanoids	0.06329113924050633	Phenylpropanoids (C6-C3)	0.05063291139240506	Cinnamic acids and derivatives	0.05063291139240506
1094	4806	8.0	0.39087737	ISDB	http://www.wikidata.org/entity/Q75070368	TVDPVFPVOHCHQM-UHNVWZDZSA-N	InChI=1S/C6H8O3/c1-4-5(7)2-3-6(8)9-4/h2-5,7H,1H3/t4-,5+/m1/s1	C[C@H]1OC(=O)C=C[C@@H]1O	C6H8O3	nan	128.047344116	(5S,6R)-5-hydroxy-6-methyl-5,6-dihydropyran-2-one	TVDPVFPVOHCHQM	Polyketides	Macrolides	Macrolide lactones	http://www.wikidata.org/entity/Q30946139	Gastroptychia	4960783.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Gastropoda']	['Architaenioglossa']	['Diplommatinidae']	['Unknown']	['Gastroptychia']	['Unknown']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.063509464263916	1	304	Polyketides	0.5384615384615384	Macrolides	0.5384615384615384	Macrolide lactones	0.5384615384615384
1095	483	2.0	0.41915652	ISDB	http://www.wikidata.org/entity/Q27145872	HQHCYKULIHKCEB-UHFFFAOYSA-N	InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)	O=C(O)CCCCCCCCCCCCC(=O)O	C14H26O4	nan	258.183109312	tetradecanedioic acid	HQHCYKULIHKCEB	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	0	5.676626205444336	1	160	Terpenoids	0.75	Sesquiterpenoids	0.5714285714285714	Protoilludane sesquiterpenoids	0.5714285714285714
1096	4831	1.0	0.31638646	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	KPCPXBBYICPZHV	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.2655458450317383	1	39	Fatty acids	0.34615384615384615	Fatty Acids and Conjugates	0.19230769230769232	Unsaturated fatty acids	0.16666666666666666
1097	4842	5.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27294762	WGPCZPLRVAWXPW-UHFFFAOYSA-N	InChI=1S/C12H22O2/c1-2-3-4-5-6-7-8-11-9-10-12(13)14-11/h11H,2-10H2,1H3	CCCCCCCCC1CCC(=O)O1	C12H22O2	pos_2MH	198.16197994400002	γ-dodecalactone	WGPCZPLRVAWXPW	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q1207403	Nothomyrmecia macrops	315578.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Nothomyrmecia']	['Nothomyrmecia macrops']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	nan	nan	nan	6	1	6.5	1	39	Fatty acids	0.34615384615384615	Fatty Acids and Conjugates	0.19230769230769232	Unsaturated fatty acids	0.16666666666666666
1098	4847	11.0	0.5609528	ISDB	http://www.wikidata.org/entity/Q105264928	TUPBJUPCUBTDSL-ZRDOBDDISA-N	InChI=1S/C14H22O2/c1-13(2)6-8-10(7-13)14(3)5-4-9(14)12(16)11(8)15/h4,8,10-12,15-16H,5-7H2,1-3H3/t8-,10+,11+,12?,14?/m1/s1	CC1(C)C[C@H]2[C@@H](C1)[C@H](O)C(O)C1=CCC12C	C14H22O2	nan	222.16197994400002	(4S,4aR,7aS)-6,6,7b-trimethyl-1H,3H,4H,4aH,5H,7H,7aH-cyclobuta[e]indene-3,4-diol	TUPBJUPCUBTDSL	Terpenoids	Sesquiterpenoids	Protoilludane sesquiterpenoids	http://www.wikidata.org/entity/Q4922375	Microcosmus vulgaris	331382.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Stolidobranchia']	['Pyuridae']	['Unknown']	['Microcosmus']	['Microcosmus sulcatus']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.743811130523682	1	160	Terpenoids	0.75	Sesquiterpenoids	0.5714285714285714	Protoilludane sesquiterpenoids	0.5714285714285714
1099	4849	20.0	0.4318096	ISDB	http://www.wikidata.org/entity/Q105153699	LLRZUAWETKPZJO-VFABXPAXSA-N	InChI=1S/C14H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h4-7H,3,8-13H2,1-2H3/b5-4?,7-6+	CCC=C/C=C/CCCCCCOC(C)=O	C14H24O2	nan	224.177630008	(7E)-dodeca-7,9-dien-1-yl acetate	LLRZUAWETKPZJO	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q815051	Lobesia botrana	283276.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Tortricidae']	['Olethreutini']	['Lobesia']	['Lobesia botrana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	1	6.227238655090332	1	30	Fatty acids	0.7176470588235294	Monoterpenoids	0.6705882352941176	Acyclic monoterpenoids	0.4117647058823529
1100	4858	3.0	0.40685973	ISDB	http://www.wikidata.org/entity/Q104397593	XYKZCBBJCYCJNG-SNGHUZOHSA-N	InChI=1S/C24H32O7S/c1-22-9-7-16(31-32(26,27)28)11-15(22)4-5-18-17(22)8-10-23(2)19(12-20-24(18,23)30-20)14-3-6-21(25)29-13-14/h3,6,13,15-20H,4-5,7-12H2,1-2H3,(H,26,27,28)/t15?,16-,17?,18+,19+,20+,22-,23+,24+/m0/s1	C[C@]12CC[C@H](OS(=O)(=O)O)CC1CC[C@@H]1C2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312	C24H32O7S	nan	464.186874364	[(1R,2S,4R,6R,7R,11S,14S)-7,11-dimethyl-6-(6-oxopyran-3-yl)-3-oxapentacyclo[8.8.0.0²,⁴.0²,⁷.0¹¹,¹⁶]octadecan-14-yl]oxidanesulfonic acid	XYKZCBBJCYCJNG	Terpenoids	Steroids	Bufadienolides	http://www.wikidata.org/entity/Q146375	Bufo bufo	889350.0	['Eukaryota']	['Metazoa']	['Chordata']	['Amphibia']	['Anura']	['Bufonidae']	['Unknown']	['Bufo']	['Bufo bufo']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	3.627439022064209	1	8	Alkaloids	0.0989010989010989	Nicotinic acid alkaloids	0.054945054945054944	Pyridine alkaloids	0.054945054945054944
1101	4859	1.0	0.6040712	ISDB	http://www.wikidata.org/entity/Q27137011	CAHKINHBCWCHCF-UHFFFAOYSA-N	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)	CC(=O)NC(Cc1ccc(O)cc1)C(=O)O	C11H13NO4	nan	223.08445789599998	N-acetyl-L-tyrosine	CAHKINHBCWCHCF	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.4162847995758057	1	68	Alkaloids	0.25	Lysine alkaloids	0.125	Simple phenolic acids	0.125
1102	4865	1.0	0.38389903	ISDB	http://www.wikidata.org/entity/Q105213231	PQHFUZFYWCTBML-MRXNPFEDSA-N	InChI=1S/C16H19NO3/c1-10(2)4-5-12-6-7-14-13(8-12)16(20,9-11(3)18)15(19)17-14/h4,6-8,20H,5,9H2,1-3H3,(H,17,19)/t16-/m1/s1	CC(=O)C[C@]1(O)C(=O)Nc2ccc(CC=C(C)C)cc21	C16H19NO3	nan	273.13649346799997	(3R)-3-hydroxy-5-(3-methylbut-2-en-1-yl)-3-(2-oxopropyl)-1H-indol-2-one	PQHFUZFYWCTBML	Alkaloids	Tryptophan alkaloids	Quinoline alkaloids	http://www.wikidata.org/entity/Q2947551	Chaetomium globosum	474230.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Sordariales']	['Chaetomiaceae']	['Unknown']	['Chaetomium']	['Chaetomium globosum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.5355961322784424	1	-1	nan	nan	nan	nan	nan	nan
1103	4867	1.0	0.22112581	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	IPMDCXNBADMQOI	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8845032453536987	1	39	Fatty acids	0.34615384615384615	Fatty Acids and Conjugates	0.19230769230769232	Unsaturated fatty acids	0.16666666666666666
1104	487	3.0	0.5453705	ISDB	http://www.wikidata.org/entity/Q105008088	GGHDZCVRYSXWSM-UHFFFAOYSA-N	InChI=1S/C11H11NO4/c1-15-9-6-4-3-5-7(13)8(6)12-11(14)10(9)16-2/h3-5,13H,1-2H3,(H,12,14)	COc1c(O)nc2c(O)cccc2c1OC	C11H11NO4	nan	221.068807832	3,4-dimethoxyquinoline-2,8-diol	GGHDZCVRYSXWSM	Alkaloids	Tryptophan alkaloids	Quinoline alkaloids	http://www.wikidata.org/entity/Q589378	Scolopendra subspinipes	264177.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Chilopoda']	['Scolopendromorpha']	['Scolopendridae']	['Unknown']	['Scolopendra']	['Scolopendra subspinipes']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	nan	nan	nan	nan	nan	nan	3	3	6.681482315063477	1	466	Alkaloids	1.0	Tryptophan alkaloids	0.5	Quinoline alkaloids	0.5
1105	4896	4.0	0.642086	ISDB	http://www.wikidata.org/entity/Q105308201	WLTLKQLUBPNLAM-CABZTGNLSA-N	InChI=1S/C12H18/c1-9-5-3-4-6-11-10(2)7-8-12(9)11/h4,6,9,12H,3,5,7-8H2,1-2H3/t9-,12-/m0/s1	CC1=C2C=CCC[C@H](C)[C@@H]2CC1	C12H18	nan	162.140850576	(3aS,4S)-1,4-dimethyl-2,3,3a,4,5,6-hexahydroazulene	WLTLKQLUBPNLAM	Terpenoids	Sesquiterpenoids	Aromadendrane sesquiterpenoids	http://www.wikidata.org/entity/Q1616236	Heteroxenia	178664.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Xeniidae']	['Unknown']	['Heteroxenia']	['Unknown']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	6.0683441162109375	1	612	Terpenoids	1.0	Sesquiterpenoids	1.0	Aromadendrane sesquiterpenoids	1.0
1106	4897	31.0	0.27582532	ISDB	http://www.wikidata.org/entity/Q27093079	SNEIUMQYRCDYCH-LURJTMIESA-N	InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1	CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O	C8H16N4O3	nan	216.12224037200002	N-acetyl-L-arginine	SNEIUMQYRCDYCH	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	6.603301048278809	1	629	Amino acids and Peptides	1.0	Small peptides	1.0	Dipeptides	1.0
1107	49	1.0	0.85588187	ISDB	http://www.wikidata.org/entity/Q104402222	YGSIRXHFAUFUEJ-GPTQDWHKSA-N	InChI=1S/C12H16O8/c1-5-11(6(14)2-3-18-5)20-12-10(17)9(16)8(15)7(4-13)19-12/h2-3,7-10,12-13,15-17H,4H2,1H3/t7-,8-,9+,10-,12+/m1/s1	Cc1occc(=O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C12H16O8	nan	288.084517472	2-methyl-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}pyran-4-one	YGSIRXHFAUFUEJ	Polyketides	Cyclic polyketides	4-pyrone derivatives	http://www.wikidata.org/entity/Q182881	Panax ginseng	524063.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Araliaceae']	['Unknown']	['Panax']	['Panax ginseng']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	4.423527717590332	1	19	Carbohydrates	0.18867924528301888	Saccharides	0.18867924528301888	Monosaccharides	0.18867924528301888
1108	4900	8.0	0.25327727	ISDB	http://www.wikidata.org/entity/Q27114709	FTTGAAZKBNZDCZ-LURJTMIESA-N	InChI=1S/C8H13NO5/c1-5(10)9-6(8(13)14)3-2-4-7(11)12/h6H,2-4H2,1H3,(H,9,10)(H,11,12)(H,13,14)/t6-/m0/s1	CC(=O)N[C@@H](CCCC(=O)O)C(=O)O	C8H13NO5	nan	203.07937251599998	N2-acetyl-L-aminoadipate	FTTGAAZKBNZDCZ	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	nan	nan	nan	nan	5	3	7.51310920715332	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
1109	4904	67.0	0.35754842	ISDB	http://www.wikidata.org/entity/Q105176449	NAOUIRAWBZMRCO-HTZLXXLYSA-N	InChI=1S/C15H20O3/c1-9-8-11-12-10(2)14(9,3)4-5-15(12,6-7-16)13(17)18-11/h7,9,11-12H,2,4-6,8H2,1,3H3/t9-,11-,12+,14+,15-/m1/s1	C=C1[C@H]2[C@H]3C[C@@H](C)[C@]1(C)CC[C@]2(CC=O)C(=O)O3	C15H20O3	nan	248.14124449999997	2-[(1S,2R,4R,7R,8R)-1,2-dimethyl-9-methylidene-6-oxo-5-oxatricyclo[5.2.2.0⁴,⁸]undecan-7-yl]acetaldehyde	NAOUIRAWBZMRCO	Terpenoids	Sesquiterpenoids	Nardosinane sesquiterpenoids	http://www.wikidata.org/entity/Q3518812	Dysidea fragilis	2836492.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Dictyoceratida']	['Dysideidae']	['Unknown']	['Dysidea']	['Dysidea fragilis']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	3.4301936626434326	1	-1	nan	nan	nan	nan	nan	nan
1110	4907	1.0	0.29986632	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	KBERLNPFENTXOE	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.199465274810791	1	327	Polyketides	0.1111111111111111	Meroterpenoids	0.1111111111111111	Tetraketide meroterpenoids	0.1111111111111111
1111	4910	2.0	0.74211204	ISDB	http://www.wikidata.org/entity/Q27137420	WTTJVINHCBCLGX-NQLNTKRDSA-N	InChI=1S/C19H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h7-8,10-11H,3-6,9,12-18H2,1-2H3/b8-7-,11-10-	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC	C19H34O2	nan	294.255880328	methyl linoleate	WTTJVINHCBCLGX	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q1049481	Ostrinia nubilalis	1058331.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Crambidae']	['Unknown']	['Ostrinia']	['Ostrinia nubilalis']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	0	6.968448162078857	1	-1	nan	nan	nan	nan	nan	nan
1112	4916	29.0	0.58888936	ISDB	http://www.wikidata.org/entity/Q105172740	MUUFCNJBWLIDFJ-KCQAQPDRSA-N	InChI=1S/C15H18O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h4-6,12-13H,7-8H2,1-3H3/t12-,13-,15+/m0/s1	CC1=CC=C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12	C15H18O2	nan	230.130679816	(4aS,8aS,9aS)-3,5,8a-trimethyl-4H,4aH,9H,9aH-naphtho[2,3-b]furan-2-one	MUUFCNJBWLIDFJ	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q737745	Tubipora musica	552152.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Tubiporidae']	['Unknown']	['Tubipora']	['Tubipora musica']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	2	5.355557441711426	1	244	Terpenoids	0.9285714285714286	Sesquiterpenoids	0.9285714285714286	Illudalane sesquiterpenoids	0.42857142857142855
1113	492	1.0	0.65109617	ISDB	http://www.wikidata.org/entity/Q105361593	YTJZWVGDRDYIMD-NBKDOUJMSA-N	InChI=1S/C15H18O4/c1-9-5-4-6-10(2)8-15(18)13(12(16)7-9)11(3)14(17)19-15/h6-7,18H,4-5,8H2,1-3H3/b9-7-,10-6+/t15-/m1/s1	CC1=C2C(=O)/C=C(/C)CC/C=C(\C)C[C@@]2(O)OC1=O	C15H18O4	nan	262.120509056	(11aR)-11a-hydroxy-3,6,10-trimethyl-7H,8H,11H-cyclodeca[b]furan-2,4-dione	YTJZWVGDRDYIMD	Terpenoids	Sesquiterpenoids	Germacrane sesquiterpenoids	http://www.wikidata.org/entity/Q21262484	Curcuma wenyujin	515926.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Zingiberales']	['Zingiberaceae']	['Unknown']	['Curcuma']	['Curcuma wenyujin']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	4.604384660720825	1	70	Terpenoids	0.6428571428571429	Sesquiterpenoids	0.6428571428571429	Guaiane sesquiterpenoids	0.6428571428571429
1114	4928	8.0	0.58539355	ISDB	http://www.wikidata.org/entity/Q104981960	DJCQJZKZUCHHAL-UHFFFAOYSA-N	InChI=1S/C15H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h6-7H,2-5,8-14H2,1H3,(H,16,17)	CCCCCC=CCCCCCCCC(=O)O	C15H28O2	nan	240.208930136	pentadec-9-enoic acid	DJCQJZKZUCHHAL	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q2641362	Osmerus mordax	739935.0	['Eukaryota']	['Metazoa']	['Chordata']	['Actinopteri']	['Osmeriformes']	['Osmeridae']	['Unknown']	['Osmerus']	['Osmerus mordax']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.841574192047119	1	39	Fatty acids	0.34615384615384615	Fatty Acids and Conjugates	0.19230769230769232	Unsaturated fatty acids	0.16666666666666666
1115	493	3.0	0.31225944	ISDB	http://www.wikidata.org/entity/Q5961262	FBZONXHGGPHHIY-UHFFFAOYSA-N	InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)	O=C(O)c1cc(O)c2cccc(O)c2n1	C10H7NO4	nan	205.037507704	xanthurenic acid	FBZONXHGGPHHIY	Alkaloids	Tryptophan alkaloids	Quinoline alkaloids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	nan	nan	nan	nan	5	1	6.749037742614746	1	54	Alkaloids	0.10714285714285714	Aromatic polyketides	0.07142857142857142	Sorbicilinoids	0.07142857142857142
1116	4930	2.0	0.31252214	ISDB	http://www.wikidata.org/entity/Q58221	YWWVWXASSLXJHU-WAYWQWQTSA-N	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)/b6-5-	CCCC/C=C\CCCCCCCC(=O)O	C14H26O2	nan	226.19328007200002	myristoleic acid	YWWVWXASSLXJHU	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	3.250088691711426	1	-1	nan	nan	nan	nan	nan	nan
1117	4940	2.0	0.292268	ISDB	http://www.wikidata.org/entity/Q104935742	BGUYVWYUIXKRDO-SIRQDLBWSA-N	InChI=1S/C15H28O3/c1-6-15(5,18)11-7-8-12(2)9-10-13(16)14(3,4)17/h6,8,13,16-18H,1,7,9-11H2,2-5H3/b12-8+/t13-,15+/m0/s1	C=C[C@@](C)(O)CC/C=C(\C)CC[C@H](O)C(C)(C)O	C15H28O3	nan	256.20384475599997	(3S,6E,10S)-2,6,10-trimethyldodeca-6,11-diene-2,3,10-triol	BGUYVWYUIXKRDO	Terpenoids	Monoterpenoids	Acyclic monoterpenoids	http://www.wikidata.org/entity/Q10525108	Hohenbuehelia leightonii	4105322.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Agaricales']	['Pleurotaceae']	['Unknown']	['Hohenbuehelia']	['Hohenbuehelia leightonii']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.669072151184082	1	539	Terpenoids	0.75	Monoterpenoids	0.75	Acyclic monoterpenoids	0.75
